context_conditions,n_context_conditions,occurrence_id,setup_def_version,tf,session_globex_day,segment_id,direction,origin_family,origin_object_id,origin_extreme,trigger_object_id,trigger_index,C_index,trigger_ts_et,availability_et,entry,structural_stop,structural_target,target_kind,risk_points,risk_atr,target_R,expiry_E_bars,resolve_H_1m,exact_graph,reduced_graph,broad_family,structural_score,sc_context_coherence,sc_trigger_clarity,sc_displacement_quality,sc_freshness,sc_invalidation_clarity,sc_target_room,sc_contradiction,primitive_ids,outcome,entry_fill_et,resolution_et,realized_R,favorable,mfe_R,mae_R,time_to_target_min,time_to_invalidation_min,target_still_valid,feat_direction,feat_session,feat_origin_family,feat_time_anchor,feat_displacement_atr,feat_path_efficiency,feat_fvg_tf,feat_fvg_width_atr,feat_vwap_side,feat_nearest_vwap_band,feat_nearest_band_dist_atr,feat_level_family,feat_target_distance_R,feat_opposing_distance_atr,feat_volatility_bucket,feat_risk_atr,prior_global_p,prior_global_R,exact_n,exact_wins,exact_losses,exact_fav_rate,exact_mean_R,reduced_n,reduced_fav_rate,reduced_mean_R,broad_n,broad_fav_rate,broad_mean_R,global_n,w_exact,w_reduced,w_broad,shrunk_favorable_probability,shrunk_expected_R,evidence_count,effective_sample_size,uncertainty_halfwidth,final_predicted_class
origin=VWAP_BAND | anchor=off_anchor | vwap_above,3,OC-5m-20260709T1600-S-VWA,cg-recognizer-v1.0.0,5m,2026-07-09,6,short,VWAP_BAND,VWAP+1.0-2026-07-09,29951.105495811054,FVG-5m-bear-20260709T1625,36915,36920,2026-07-09 16:00:00-04:00,2026-07-09 16:30:00-04:00,29954.25,29957.5,29952.899039461685,vwap_band,3.25,0.126,0.416,20,120,VWAP_BAND(09)|short|5m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,57.424,1.0,0.6157,0.6416,1.0,0.4806,0.1386,0.9475,ORIGIN:VWAP+1.0-2026-07-09 ; TRIGGER_FVG:FVG-5m-bear-20260709T1625,AMBIGUOUS,2026-07-09 18:07:00-04:00,2026-07-09 18:07:00-04:00,,False,3.385,2.077,,,True,short,2026-07-09,VWAP_BAND,off_anchor,1.049,0.584,5m,0.126,above,+1.0,0.053,,0.416,0.053,normal,0.126,0.7881,0.3096,0,0,0,,,49,0.8571,0.5922,76,0.8158,0.4603,826,0.0,0.71,0.655,0.8424,0.5389,0.0,49.0,0.102,FAVORABLE
origin=VWAP_BAND | anchor=off_anchor | vwap_above,3,OC-15m-20260709T1615-S-VWA,cg-recognizer-v1.0.0,15m,2026-07-09,6,short,VWAP_BAND,VWAP+1.0-2026-07-09,29952.899039461685,FVG-15m-bear-20260709T1830,12306,12311,2026-07-09 16:15:00-04:00,2026-07-09 18:45:00-04:00,29922.5,29923.5,29922.0,level,1.0,0.029,0.5,20,120,VWAP_BAND(09)|short|15m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|15m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,35.88,1.0,0.1222,0.259,1.0,0.0,0.1667,0.9856,ORIGIN:VWAP+1.0-2026-07-09 ; TRIGGER_FVG:FVG-15m-bear-20260709T1830,AMBIGUOUS,2026-07-09 18:45:00-04:00,2026-07-09 18:45:00-04:00,,False,1.25,3.5,,,True,short,2026-07-09,VWAP_BAND,off_anchor,0.503,0.183,15m,0.029,above,+1.0,0.906,,0.5,0.014,normal,0.029,0.7881,0.3096,0,0,0,,,27,0.7407,0.221,76,0.8158,0.4603,826,0.0,0.574,0.655,0.7686,0.3007,0.0,27.0,0.1591,FAVORABLE
origin=VWAP_BAND | anchor=off_anchor | vwap_above,3,OC-5m-20260709T1625-S-VWA,cg-recognizer-v1.0.0,5m,2026-07-09,6,short,VWAP_BAND,VWAP+1.0-2026-07-09,29952.899039461685,FVG-5m-bear-20260709T1630,36920,36921,2026-07-09 16:25:00-04:00,2026-07-09 16:35:00-04:00,29949.25,29950.75,29939.75,level,1.5,0.065,6.333,20,120,VWAP_BAND(09)|short|5m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,57.152,1.0,0.3954,0.2621,1.0,0.2603,1.0,0.587,ORIGIN:VWAP+1.0-2026-07-09 ; TRIGGER_FVG:FVG-5m-bear-20260709T1630,WIN,2026-07-09 18:06:00-04:00,2026-07-09 18:06:00-04:00,6.333333333333333,True,10.0,0.5,0.0,,True,short,2026-07-09,VWAP_BAND,off_anchor,0.457,0.22,5m,0.065,above,+1.0,0.164,,6.333,0.413,normal,0.065,0.7881,0.3096,0,0,0,,,49,0.8571,0.5922,76,0.8158,0.4603,826,0.0,0.71,0.655,0.8424,0.5389,0.0,49.0,0.102,FAVORABLE
origin=FVG_FAILURE | anchor=off_anchor | vwap_above,3,OC-5m-20260709T1640-S-FVG,cg-recognizer-v1.0.0,5m,2026-07-09,6,short,FVG_FAILURE,FVG-5m-bull-20260709T1600,29942.75,FVG-5m-bear-20260709T1645,36923,36924,2026-07-09 16:40:00-04:00,2026-07-09 16:50:00-04:00,29939.0,29940.5,29936.0,level,1.5,0.07,2.0,20,120,FVG_FAILURE(20260709T1600)|short|5m->DISP->FVG_bear->FILL,ORIGIN_FVG_FAILURE|short|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|short,52.978,1.0,0.4185,0.3268,1.0,0.2833,0.6667,0.8602,ORIGIN:FVG-5m-bull-20260709T1600 ; TRIGGER_FVG:FVG-5m-bear-20260709T1645,WIN,2026-07-09 16:57:00-04:00,2026-07-09 16:57:00-04:00,2.0,True,8.5,0.333,0.0,,True,short,2026-07-09,FVG_FAILURE,off_anchor,0.443,0.358,5m,0.07,above,+1.0,0.664,,2.0,0.14,normal,0.07,0.7881,0.3096,0,0,0,,,206,0.7427,0.2474,272,0.7537,0.2612,826,0.0,0.912,0.872,0.7441,0.2492,0.0,206.0,0.0596,FAVORABLE
origin=LIQ_SWEEP | anchor=asia_open | vwap_above,3,OC-15m-20260709T1800-S-LIQ,cg-recognizer-v1.0.0,15m,2026-07-10,6,short,LIQ_SWEEP,LVL-6-2026-07-10-candle_1000_high,29939.5,FVG-15m-bear-20260709T1830,12309,12311,2026-07-09 18:00:00-04:00,2026-07-09 18:45:00-04:00,29922.5,29923.5,29922.0,level,1.0,0.029,0.5,20,120,LIQ_SWEEP(candle_1000_high)|short|15m->DISP->FVG_bear->FILL,ORIGIN_LIQ_SWEEP|short|15m->DISPLACEMENT->FVG_RETEST,LIQ_SWEEP|short,35.88,1.0,0.1222,0.259,1.0,0.0,0.1667,0.9856,ORIGIN:LVL-6-2026-07-10-candle_1000_high ; TRIGGER_FVG:FVG-15m-bear-20260709T1830,AMBIGUOUS,2026-07-09 18:45:00-04:00,2026-07-09 18:45:00-04:00,,False,1.25,3.5,,,True,short,2026-07-10,LIQ_SWEEP,asia_open,0.503,0.183,15m,0.029,above,+1.0,0.906,LIQ_SWEEP,0.5,0.014,normal,0.029,0.7964,0.3205,4,3,1,0.75,0.7022,11,0.8182,0.8651,27,0.8148,1.0779,884,0.286,0.355,0.403,0.7921,0.7083,4.0,11.0,0.2398,FAVORABLE
origin=VWAP_BAND | anchor=asia_open | vwap_above,3,OC-15m-20260709T1800-S-VWA,cg-recognizer-v1.0.0,15m,2026-07-10,6,short,VWAP_BAND,VWAP+1.0-2026-07-10,29953.86743648855,FVG-15m-bear-20260709T1830,12309,12311,2026-07-09 18:00:00-04:00,2026-07-09 18:45:00-04:00,29922.5,29923.5,29922.0,level,1.0,0.029,0.5,20,120,VWAP_BAND(10)|short|15m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|15m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,35.88,1.0,0.1222,0.259,1.0,0.0,0.1667,0.9856,ORIGIN:VWAP+1.0-2026-07-10 ; TRIGGER_FVG:FVG-15m-bear-20260709T1830,AMBIGUOUS,2026-07-09 18:45:00-04:00,2026-07-09 18:45:00-04:00,,False,1.25,3.5,,,True,short,2026-07-10,VWAP_BAND,asia_open,0.503,0.183,15m,0.029,above,+1.0,0.906,,0.5,0.014,normal,0.029,0.7964,0.3205,0,0,0,,,33,0.7576,0.2183,86,0.8256,0.518,884,0.0,0.623,0.683,0.7797,0.3078,0.0,33.0,0.1414,FAVORABLE
origin=LIQ_SWEEP | anchor=asia_open | vwap_above,3,OC-5m-20260709T1800-S-LIQ,cg-recognizer-v1.0.0,5m,2026-07-10,6,short,LIQ_SWEEP,LVL-6-2026-07-10-candle_1000_high,29939.5,FVG-5m-bear-20260709T1820,36927,36931,2026-07-09 18:00:00-04:00,2026-07-09 18:25:00-04:00,29923.5,29929.75,29923.0,level,6.25,0.39,0.08,20,120,LIQ_SWEEP(candle_1000_high)|short|5m->DISP->FVG_bear->FILL,ORIGIN_LIQ_SWEEP|short|5m->DISPLACEMENT->FVG_RETEST,LIQ_SWEEP|short,64.404,1.0,0.9914,0.6166,1.0,0.8562,0.0267,0.9688,ORIGIN:LVL-6-2026-07-10-candle_1000_high ; TRIGGER_FVG:FVG-5m-bear-20260709T1820,WIN,2026-07-09 18:45:00-04:00,2026-07-09 18:45:00-04:00,0.08,True,0.36,0.4,0.0,,True,short,2026-07-10,LIQ_SWEEP,asia_open,1.325,0.35,5m,0.39,above,+1.0,1.901,LIQ_SWEEP,0.08,0.031,low,0.39,0.7964,0.3205,5,5,0,1.0,0.9496,16,0.8125,1.2241,27,0.8148,1.0779,884,0.333,0.444,0.403,0.8718,0.911,5.0,16.0,0.1638,FAVORABLE
origin=VWAP_BAND | anchor=off_anchor | vwap_above,3,OC-5m-20260709T1805-S-VWA,cg-recognizer-v1.0.0,5m,2026-07-10,6,short,VWAP_BAND,VWAP+1.0-2026-07-10,29953.814650412398,FVG-5m-bear-20260709T1820,36928,36931,2026-07-09 18:05:00-04:00,2026-07-09 18:25:00-04:00,29923.5,29929.75,29923.0,level,6.25,0.39,0.08,20,120,VWAP_BAND(10)|short|5m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,64.404,1.0,0.9914,0.6166,1.0,0.8562,0.0267,0.9688,ORIGIN:VWAP+1.0-2026-07-10 ; TRIGGER_FVG:FVG-5m-bear-20260709T1820,WIN,2026-07-09 18:45:00-04:00,2026-07-09 18:45:00-04:00,0.08,True,0.36,0.4,0.0,,True,short,2026-07-10,VWAP_BAND,off_anchor,1.325,0.35,5m,0.39,above,+1.0,1.901,,0.08,0.031,low,0.39,0.7964,0.3205,0,0,0,,,53,0.8679,0.7046,86,0.8256,0.518,884,0.0,0.726,0.683,0.8538,0.6363,0.0,53.0,0.0951,FAVORABLE
origin=LIQ_SWEEP | anchor=off_anchor | vwap_above,3,OC-15m-20260709T1815-L-LIQ,cg-recognizer-v1.0.0,15m,2026-07-10,6,long,LIQ_SWEEP,LVL-6-2026-07-10-candle_1000_low,29914.0,FVG-15m-bull-20260709T1915,12310,12314,2026-07-09 18:15:00-04:00,2026-07-09 19:30:00-04:00,29929.5,29927.5,29935.0,level,2.0,0.061,2.75,20,120,LIQ_SWEEP(candle_1000_low)|long|15m->DISP->FVG_bull->FILL,ORIGIN_LIQ_SWEEP|long|15m->DISPLACEMENT->FVG_RETEST,LIQ_SWEEP|long,61.271,1.0,0.3713,0.5502,1.0,0.2362,0.9167,0.8332,ORIGIN:LVL-6-2026-07-10-candle_1000_low ; TRIGGER_FVG:FVG-15m-bull-20260709T1915,AMBIGUOUS,2026-07-09 19:45:00-04:00,2026-07-09 19:45:00-04:00,,False,7.75,1.125,,,True,long,2026-07-10,LIQ_SWEEP,off_anchor,1.039,0.408,15m,0.061,above,+1.0,0.758,LIQ_SWEEP,2.75,0.167,normal,0.061,0.7964,0.3205,2,2,0,1.0,0.022,11,0.9091,0.0318,20,0.9,0.1123,884,0.167,0.355,0.333,0.8822,0.1481,2.0,11.0,0.1905,FAVORABLE
origin=FVG_FAILURE | anchor=off_anchor | vwap_above,3,OC-15m-20260709T1815-S-FVG,cg-recognizer-v1.0.0,15m,2026-07-10,6,short,FVG_FAILURE,FVG-15m-bull-20260709T1315,29954.0,FVG-15m-bear-20260709T1830,12310,12311,2026-07-09 18:15:00-04:00,2026-07-09 18:45:00-04:00,29922.5,29923.5,29922.0,level,1.0,0.029,0.5,20,120,FVG_FAILURE(20260709T1315)|short|15m->DISP->FVG_bear->FILL,ORIGIN_FVG_FAILURE|short|15m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|short,35.88,1.0,0.1222,0.259,1.0,0.0,0.1667,0.9856,ORIGIN:FVG-15m-bull-20260709T1315 ; TRIGGER_FVG:FVG-15m-bear-20260709T1830,AMBIGUOUS,2026-07-09 18:45:00-04:00,2026-07-09 18:45:00-04:00,,False,1.25,3.5,,,True,short,2026-07-10,FVG_FAILURE,off_anchor,0.503,0.183,15m,0.029,above,+1.0,0.906,,0.5,0.014,normal,0.029,0.7964,0.3205,0,0,0,,,69,0.7971,0.2976,288,0.7639,0.2726,884,0.0,0.775,0.878,0.7905,0.2933,0.0,69.0,0.096,FAVORABLE
origin=FVG_FAILURE | anchor=off_anchor | vwap_above,3,OC-15m-20260709T1900-L-FVG,cg-recognizer-v1.0.0,15m,2026-07-10,6,long,FVG_FAILURE,FVG-15m-bear-20260709T1830,29923.5,FVG-15m-bull-20260709T1915,12313,12314,2026-07-09 19:00:00-04:00,2026-07-09 19:30:00-04:00,29929.5,29927.5,29935.0,level,2.0,0.061,2.75,20,120,FVG_FAILURE(20260709T1830)|long|15m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|15m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,61.271,1.0,0.3713,0.5502,1.0,0.2362,0.9167,0.8332,ORIGIN:FVG-15m-bear-20260709T1830 ; TRIGGER_FVG:FVG-15m-bull-20260709T1915,AMBIGUOUS,2026-07-09 19:45:00-04:00,2026-07-09 19:45:00-04:00,,False,7.75,1.125,,,True,long,2026-07-10,FVG_FAILURE,off_anchor,1.039,0.408,15m,0.061,above,+1.0,0.758,,2.75,0.167,normal,0.061,0.7964,0.3205,0,0,0,,,78,0.8333,0.268,302,0.7748,0.3036,884,0.0,0.796,0.883,0.8219,0.2757,0.0,78.0,0.0849,FAVORABLE
origin=FVG_FAILURE | anchor=off_anchor | vwap_above,3,OC-5m-20260709T1900-L-FVG,cg-recognizer-v1.0.0,5m,2026-07-10,6,long,FVG_FAILURE,FVG-5m-bear-20260709T1820,29929.75,FVG-5m-bull-20260709T1905,36939,36940,2026-07-09 19:00:00-04:00,2026-07-09 19:10:00-04:00,29929.25,29923.75,29935.0,level,5.5,0.318,1.045,20,120,FVG_FAILURE(20260709T1820)|long|5m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,70.206,1.0,0.9234,0.6634,1.0,0.7882,0.3485,0.6677,ORIGIN:FVG-5m-bear-20260709T1820 ; TRIGGER_FVG:FVG-5m-bull-20260709T1905,WIN,2026-07-09 19:45:00-04:00,2026-07-09 19:45:00-04:00,1.0454545454545454,True,2.864,0.364,0.0,,True,long,2026-07-10,FVG_FAILURE,off_anchor,1.257,0.489,5m,0.318,above,+1.0,1.44,,1.045,0.332,normal,0.318,0.7964,0.3205,0,0,0,,,224,0.7545,0.3159,302,0.7748,0.3036,884,0.0,0.918,0.883,0.7563,0.3151,0.0,224.0,0.0562,FAVORABLE
origin=FVG_FAILURE | anchor=off_anchor | vwap_above,3,OC-5m-20260709T1920-L-FVG,cg-recognizer-v1.0.0,5m,2026-07-10,6,long,FVG_FAILURE,FVG-5m-bear-20260709T1630,29950.75,FVG-5m-bull-20260709T1925,36943,36944,2026-07-09 19:20:00-04:00,2026-07-09 19:30:00-04:00,29954.25,29949.0,29954.48635687788,vwap_band,5.25,0.335,0.045,20,120,FVG_FAILURE(20260709T1630)|long|5m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,61.661,1.0,0.9411,0.5674,1.0,0.806,0.015,0.9849,ORIGIN:FVG-5m-bear-20260709T1630 ; TRIGGER_FVG:FVG-5m-bull-20260709T1925,AMBIGUOUS,2026-07-09 19:30:00-04:00,2026-07-09 19:30:00-04:00,,False,0.905,1.952,,,True,long,2026-07-10,FVG_FAILURE,off_anchor,1.165,0.358,5m,0.335,above,+1.0,0.015,,0.045,0.015,normal,0.335,0.7964,0.3205,0,0,0,,,224,0.7545,0.3159,302,0.7748,0.3036,884,0.0,0.918,0.883,0.7563,0.3151,0.0,224.0,0.0562,FAVORABLE
origin=VWAP_BAND | anchor=off_anchor | vwap_above,3,OC-5m-20260709T1920-S-VWA,cg-recognizer-v1.0.0,5m,2026-07-10,6,short,VWAP_BAND,VWAP+1.0-2026-07-10,29954.38360220812,FVG-5m-bear-20260709T1945,36943,36948,2026-07-09 19:20:00-04:00,2026-07-09 19:50:00-04:00,29945.0,29948.25,29939.75,level,3.25,0.232,1.615,20,120,VWAP_BAND(10)|short|5m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,70.16,1.0,0.8186,0.6438,1.0,0.6835,0.5385,0.625,ORIGIN:VWAP+1.0-2026-07-10 ; TRIGGER_FVG:FVG-5m-bear-20260709T1945,WIN,2026-07-09 19:52:00-04:00,2026-07-09 19:52:00-04:00,1.6153846153846154,True,2.077,0.154,0.0,,True,short,2026-07-10,VWAP_BAND,off_anchor,1.321,0.407,5m,0.232,above,+1.0,0.695,,1.615,0.375,normal,0.232,0.7964,0.3205,0,0,0,,,53,0.8679,0.7046,86,0.8256,0.518,884,0.0,0.726,0.683,0.8538,0.6363,0.0,53.0,0.0951,FAVORABLE
origin=VWAP_BAND | anchor=off_anchor | vwap_above,3,OC-15m-20260709T1930-S-VWA,cg-recognizer-v1.0.0,15m,2026-07-10,6,short,VWAP_BAND,VWAP+1.0-2026-07-10,29954.66616271164,FVG-15m-bear-20260709T2015,12315,12318,2026-07-09 19:30:00-04:00,2026-07-09 20:30:00-04:00,29903.5,29926.0,29903.25,level,22.5,0.658,0.011,20,120,VWAP_BAND(10)|short|15m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|15m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,66.028,1.0,0.8343,0.7491,1.0,0.9694,0.0037,0.9927,ORIGIN:VWAP+1.0-2026-07-10 ; TRIGGER_FVG:FVG-15m-bear-20260709T2015,WIN,2026-07-09 21:47:00-04:00,2026-07-09 21:47:00-04:00,0.011111111111111112,True,0.611,0.267,0.0,,True,short,2026-07-10,VWAP_BAND,off_anchor,3.04,0.498,15m,0.658,above,+1.0,1.486,,0.011,0.007,normal,0.658,0.7964,0.3205,0,0,0,,,33,0.7576,0.2183,86,0.8256,0.518,884,0.0,0.623,0.683,0.7797,0.3078,0.0,33.0,0.1414,FAVORABLE
origin=FVG_FAILURE | anchor=off_anchor | vwap_above,3,OC-5m-20260709T1930-S-FVG,cg-recognizer-v1.0.0,5m,2026-07-10,6,short,FVG_FAILURE,FVG-5m-bull-20260709T1925,29954.25,FVG-5m-bear-20260709T1945,36945,36948,2026-07-09 19:30:00-04:00,2026-07-09 19:50:00-04:00,29945.0,29948.25,29939.75,level,3.25,0.232,1.615,20,120,FVG_FAILURE(20260709T1925)|short|5m->DISP->FVG_bear->FILL,ORIGIN_FVG_FAILURE|short|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|short,70.16,1.0,0.8186,0.6438,1.0,0.6835,0.5385,0.625,ORIGIN:FVG-5m-bull-20260709T1925 ; TRIGGER_FVG:FVG-5m-bear-20260709T1945,WIN,2026-07-09 19:52:00-04:00,2026-07-09 19:52:00-04:00,1.6153846153846154,True,2.077,0.154,0.0,,True,short,2026-07-10,FVG_FAILURE,off_anchor,1.321,0.407,5m,0.232,above,+1.0,0.695,,1.615,0.375,normal,0.232,0.7964,0.3205,0,0,0,,,219,0.7534,0.2647,288,0.7639,0.2726,884,0.0,0.916,0.878,0.7546,0.2658,0.0,219.0,0.057,FAVORABLE
origin=VWAP_BAND | anchor=off_anchor | vwap_above,3,OC-5m-20260709T1950-S-VWA,cg-recognizer-v1.0.0,5m,2026-07-10,6,short,VWAP_BAND,VWAP+1.0-2026-07-10,29954.818963487014,FVG-5m-bear-20260709T2005,36949,36952,2026-07-09 19:50:00-04:00,2026-07-09 20:10:00-04:00,29916.75,29930.75,29914.0,level,14.0,0.703,0.196,20,120,VWAP_BAND(10)|short|5m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,65.894,1.0,0.8123,0.7025,1.0,0.9474,0.0655,0.862,ORIGIN:VWAP+1.0-2026-07-10 ; TRIGGER_FVG:FVG-5m-bear-20260709T2005,WIN,2026-07-09 21:48:00-04:00,2026-07-09 21:48:00-04:00,0.19642857142857142,True,0.804,0.161,0.0,,True,short,2026-07-10,VWAP_BAND,off_anchor,2.81,0.405,5m,0.703,above,+1.0,1.915,,0.196,0.138,high,0.703,0.7964,0.3205,0,0,0,,,53,0.8679,0.7046,86,0.8256,0.518,884,0.0,0.726,0.683,0.8538,0.6363,0.0,53.0,0.0951,FAVORABLE
origin=FVG_FAILURE | anchor=off_anchor | vwap_above,3,OC-15m-20260709T2000-S-FVG,cg-recognizer-v1.0.0,15m,2026-07-10,6,short,FVG_FAILURE,FVG-15m-bull-20260709T1915,29929.5,FVG-15m-bear-20260709T2015,12317,12318,2026-07-09 20:00:00-04:00,2026-07-09 20:30:00-04:00,29903.5,29926.0,29903.25,level,22.5,0.658,0.011,20,120,FVG_FAILURE(20260709T1915)|short|15m->DISP->FVG_bear->FILL,ORIGIN_FVG_FAILURE|short|15m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|short,66.028,1.0,0.8343,0.7491,1.0,0.9694,0.0037,0.9927,ORIGIN:FVG-15m-bull-20260709T1915 ; TRIGGER_FVG:FVG-15m-bear-20260709T2015,WIN,2026-07-09 21:47:00-04:00,2026-07-09 21:47:00-04:00,0.011111111111111112,True,0.611,0.267,0.0,,True,short,2026-07-10,FVG_FAILURE,off_anchor,3.04,0.498,15m,0.658,above,+1.0,1.486,,0.011,0.007,normal,0.658,0.7964,0.3205,0,0,0,,,69,0.7971,0.2976,288,0.7639,0.2726,884,0.0,0.775,0.878,0.7905,0.2933,0.0,69.0,0.096,FAVORABLE
origin=FVG_FAILURE | anchor=off_anchor | vwap_above,3,OC-5m-20260709T2000-S-FVG,cg-recognizer-v1.0.0,5m,2026-07-10,6,short,FVG_FAILURE,FVG-5m-bull-20260709T1905,29929.25,FVG-5m-bear-20260709T2005,36951,36952,2026-07-09 20:00:00-04:00,2026-07-09 20:10:00-04:00,29916.75,29930.75,29914.0,level,14.0,0.703,0.196,20,120,FVG_FAILURE(20260709T1905)|short|5m->DISP->FVG_bear->FILL,ORIGIN_FVG_FAILURE|short|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|short,65.894,1.0,0.8123,0.7025,1.0,0.9474,0.0655,0.862,ORIGIN:FVG-5m-bull-20260709T1905 ; TRIGGER_FVG:FVG-5m-bear-20260709T2005,WIN,2026-07-09 21:48:00-04:00,2026-07-09 21:48:00-04:00,0.19642857142857142,True,0.804,0.161,0.0,,True,short,2026-07-10,FVG_FAILURE,off_anchor,2.81,0.405,5m,0.703,above,+1.0,1.915,,0.196,0.138,high,0.703,0.7964,0.3205,0,0,0,,,219,0.7534,0.2647,288,0.7639,0.2726,884,0.0,0.916,0.878,0.7546,0.2658,0.0,219.0,0.057,FAVORABLE
origin=FVG_FAILURE | anchor=off_anchor | vwap_below,3,OC-5m-20260709T2015-S-FVG,cg-recognizer-v1.0.0,5m,2026-07-10,6,short,FVG_FAILURE,FVG-5m-bull-20260709T1245,29891.25,FVG-5m-bear-20260709T2025,36954,36956,2026-07-09 20:15:00-04:00,2026-07-09 20:30:00-04:00,29845.25,29862.5,29826.75,level,17.25,0.583,1.072,20,120,FVG_FAILURE(20260709T1245)|short|5m->DISP->FVG_bear->FILL,ORIGIN_FVG_FAILURE|short|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|short,74.966,1.0,0.8742,0.7382,1.0,0.9906,0.3575,0.3744,ORIGIN:FVG-5m-bull-20260709T1245 ; TRIGGER_FVG:FVG-5m-bear-20260709T2025,LOSS,2026-07-09 20:56:00-04:00,2026-07-09 20:57:00-04:00,-1.0,False,0.232,1.0,,1.0,True,short,2026-07-10,FVG_FAILURE,off_anchor,1.97,0.476,5m,0.583,below,-1.0,2.167,,1.072,0.626,high,0.583,0.7964,0.3205,0,0,0,,,219,0.7534,0.2647,288,0.7639,0.2726,884,0.0,0.916,0.878,0.7546,0.2658,0.0,219.0,0.057,FAVORABLE
origin=FVG_FAILURE | anchor=off_anchor | vwap_below,3,OC-5m-20260709T2020-S-FVG,cg-recognizer-v1.0.0,5m,2026-07-10,6,short,FVG_FAILURE,FVG-5m-bull-20260709T1145,29880.25,FVG-5m-bear-20260709T2025,36955,36956,2026-07-09 20:20:00-04:00,2026-07-09 20:30:00-04:00,29845.25,29862.5,29826.75,level,17.25,0.583,1.072,20,120,FVG_FAILURE(20260709T1145)|short|5m->DISP->FVG_bear->FILL,ORIGIN_FVG_FAILURE|short|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|short,74.966,1.0,0.8742,0.7382,1.0,0.9906,0.3575,0.3744,ORIGIN:FVG-5m-bull-20260709T1145 ; TRIGGER_FVG:FVG-5m-bear-20260709T2025,LOSS,2026-07-09 20:56:00-04:00,2026-07-09 20:57:00-04:00,-1.0,False,0.232,1.0,,1.0,True,short,2026-07-10,FVG_FAILURE,off_anchor,1.97,0.476,5m,0.583,below,-1.0,2.167,,1.072,0.626,high,0.583,0.7964,0.3205,0,0,0,,,219,0.7534,0.2647,288,0.7639,0.2726,884,0.0,0.916,0.878,0.7546,0.2658,0.0,219.0,0.057,FAVORABLE
origin=LIQ_SWEEP | anchor=off_anchor | vwap_above,3,OC-15m-20260709T2030-L-LIQ,cg-recognizer-v1.0.0,15m,2026-07-10,6,long,LIQ_SWEEP,LVL-6-2026-07-10-candle_0930_low,29812.5,FVG-15m-bull-20260709T2145,12319,12324,2026-07-09 20:30:00-04:00,2026-07-09 22:00:00-04:00,29881.5,29877.25,29891.75,level,4.25,0.097,2.412,20,120,LIQ_SWEEP(candle_0930_low)|long|15m->DISP->FVG_bull->FILL,ORIGIN_LIQ_SWEEP|long|15m->DISPLACEMENT->FVG_RETEST,LIQ_SWEEP|long,63.762,1.0,0.5265,0.5491,1.0,0.3913,0.8039,0.767,ORIGIN:LVL-6-2026-07-10-candle_0930_low ; TRIGGER_FVG:FVG-15m-bull-20260709T2145,AMBIGUOUS,2026-07-09 22:00:00-04:00,2026-07-09 22:00:00-04:00,,False,3.235,2.588,,,True,long,2026-07-10,LIQ_SWEEP,off_anchor,1.091,0.371,15m,0.097,above,+1.0,1.611,LIQ_SWEEP,2.412,0.233,normal,0.097,0.7964,0.3205,4,4,0,1.0,0.1724,11,0.9091,0.0318,20,0.9,0.1123,884,0.286,0.355,0.333,0.899,0.173,4.0,11.0,0.178,FAVORABLE
