branch_id,episode_id,parent_branch_id,hypothesis_id,continuation_or_fade,terminal_status,terminal_reason,n_events
GBR-029539,GEP-006572,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029540,GEP-006572,GBR-029539,H_liquidity_break_failed_fade,fade,EXPIRED,inactive,1
GBR-029541,GEP-006573,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029542,GEP-006573,GBR-029541,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029543,GEP-006574,GBR-029516,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-029544,GEP-006574,GBR-029516,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-029545,GEP-006574,GBR-029516,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-029546,GEP-006575,,H_fvg_no_fill_continuation,continuation,EMITTED,fvg_no_fill,2
GBR-029547,GEP-006575,GBR-029546,H_fvg_first_touch,continuation,EXPIRED,inactive,1
GBR-029548,GEP-006575,GBR-029546,H_fvg_first_fill,continuation,EXPIRED,inactive,1
GBR-029549,GEP-006575,GBR-029546,H_fvg_midpoint,continuation,EXPIRED,inactive,1
GBR-029550,GEP-006575,GBR-029546,H_fvg_full_fill,continuation,EXPIRED,inactive,1
GBR-029551,GEP-006570,GBR-029535,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029552,GEP-006570,GBR-029535,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029553,GEP-006570,GBR-029535,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029554,GEP-006571,GBR-029537,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029555,GEP-006571,GBR-029537,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029556,GEP-006571,GBR-029537,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029557,GEP-006576,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029558,GEP-006576,GBR-029557,H_liquidity_break_failed_fade,fade,EXPIRED,inactive,1
GBR-029559,GEP-006577,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029560,GEP-006577,GBR-029559,H_liquidity_break_failed_fade,fade,EXPIRED,inactive,1
GBR-029561,GEP-006578,,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-029562,GEP-006578,GBR-029561,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-029563,GEP-006578,GBR-029561,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-029564,GEP-006578,GBR-029561,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-029565,GEP-006578,GBR-029561,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-029566,GEP-006555,GBR-029478,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029567,GEP-006555,GBR-029478,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029568,GEP-006555,GBR-029478,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029569,GEP-006579,,H_fvg_no_fill_continuation,continuation,INVALIDATED,opposing_move,1
GBR-029570,GEP-006579,GBR-029569,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-029571,GEP-006579,GBR-029569,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-029572,GEP-006579,GBR-029569,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-029573,GEP-006579,GBR-029569,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-029574,GEP-006580,GBR-029405,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-029575,GEP-006580,GBR-029405,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-029576,GEP-006580,GBR-029405,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-029577,GEP-006581,,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-029578,GEP-006581,GBR-029577,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-029579,GEP-006581,GBR-029577,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-029580,GEP-006581,GBR-029577,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-029581,GEP-006581,GBR-029577,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-029582,GEP-006582,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029583,GEP-006582,GBR-029582,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029584,GEP-006583,,H_rb_reaction_continuation,continuation,INVALIDATED,origin_invalidated,2
GBR-029585,GEP-006583,GBR-029584,H_rb_fvg_fill_continuation,continuation,INVALIDATED,origin_invalidated,2
GBR-029586,GEP-006583,GBR-029584,H_rb_unresolved_fade,fade,INVALIDATED,origin_invalidated,2
GBR-029587,GEP-006584,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029588,GEP-006584,GBR-029587,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029589,GEP-006585,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029590,GEP-006585,GBR-029589,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029591,GEP-006586,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029592,GEP-006586,GBR-029591,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029593,GEP-006563,GBR-029511,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029594,GEP-006563,GBR-029511,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029595,GEP-006563,GBR-029511,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029596,GEP-006586,GBR-029591,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029597,GEP-006586,GBR-029591,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029598,GEP-006586,GBR-029591,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029599,GEP-006587,,H_rb_reaction_continuation,continuation,INVALIDATED,origin_invalidated,2
GBR-029600,GEP-006587,GBR-029599,H_rb_fvg_fill_continuation,continuation,INVALIDATED,origin_invalidated,2
GBR-029601,GEP-006587,GBR-029599,H_rb_unresolved_fade,fade,INVALIDATED,origin_invalidated,2
GBR-029602,GEP-006588,,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029603,GEP-006588,GBR-029602,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029604,GEP-006588,GBR-029602,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029605,GEP-006588,GBR-029602,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029606,GEP-006588,GBR-029602,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029607,GEP-006589,,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029608,GEP-006589,GBR-029607,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029609,GEP-006589,GBR-029607,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029610,GEP-006589,GBR-029607,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029611,GEP-006589,GBR-029607,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029612,GEP-006590,,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-029613,GEP-006590,GBR-029612,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-029614,GEP-006590,GBR-029612,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-029615,GEP-006590,GBR-029612,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-029616,GEP-006590,GBR-029612,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-029617,GEP-006591,,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-029618,GEP-006591,GBR-029617,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-029619,GEP-006591,GBR-029617,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-029620,GEP-006591,GBR-029617,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-029621,GEP-006591,GBR-029617,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-029622,GEP-006592,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029623,GEP-006592,GBR-029622,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029624,GEP-006593,GBR-029400,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-029625,GEP-006593,GBR-029400,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-029626,GEP-006593,GBR-029400,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-029627,GEP-006584,GBR-029587,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029628,GEP-006584,GBR-029587,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029629,GEP-006584,GBR-029587,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029630,GEP-006585,GBR-029589,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029631,GEP-006585,GBR-029589,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029632,GEP-006585,GBR-029589,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029633,GEP-006594,,H_rb_reaction_continuation,continuation,INVALIDATED,opposing_move,2
GBR-029634,GEP-006594,GBR-029633,H_rb_fvg_fill_continuation,continuation,INVALIDATED,opposing_move,2
GBR-029635,GEP-006594,GBR-029633,H_rb_unresolved_fade,fade,INVALIDATED,origin_invalidated,2
GBR-029636,GEP-006535,GBR-029395,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029637,GEP-006535,GBR-029395,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029638,GEP-006535,GBR-029395,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029639,GEP-006582,GBR-029582,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029640,GEP-006582,GBR-029582,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029641,GEP-006582,GBR-029582,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029642,GEP-006595,,H_rb_reaction_continuation,continuation,INVALIDATED,opposing_move,2
GBR-029643,GEP-006595,GBR-029642,H_rb_fvg_fill_continuation,continuation,INVALIDATED,opposing_move,2
GBR-029644,GEP-006595,GBR-029642,H_rb_unresolved_fade,fade,INVALIDATED,origin_invalidated,2
GBR-029645,GEP-006596,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029646,GEP-006596,GBR-029645,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029647,GEP-006597,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029648,GEP-006597,GBR-029647,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029649,GEP-006598,GBR-029333,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-029650,GEP-006598,GBR-029333,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-029651,GEP-006598,GBR-029333,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-029652,GEP-006522,GBR-029331,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029653,GEP-006522,GBR-029331,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029654,GEP-006522,GBR-029331,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029655,GEP-006524,GBR-029338,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029656,GEP-006524,GBR-029338,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029657,GEP-006524,GBR-029338,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029658,GEP-006597,GBR-029647,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029659,GEP-006597,GBR-029647,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029660,GEP-006597,GBR-029647,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029661,GEP-006525,GBR-029340,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029662,GEP-006525,GBR-029340,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029663,GEP-006525,GBR-029340,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029664,GEP-006599,,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-029665,GEP-006599,GBR-029664,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-029666,GEP-006599,GBR-029664,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-029667,GEP-006599,GBR-029664,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-029668,GEP-006599,GBR-029664,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-029669,GEP-006596,GBR-029645,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029670,GEP-006596,GBR-029645,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029671,GEP-006596,GBR-029645,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029672,GEP-006600,,H_rb_reaction_continuation,continuation,INVALIDATED,opposing_move,2
GBR-029673,GEP-006600,GBR-029672,H_rb_fvg_fill_continuation,continuation,INVALIDATED,opposing_move,2
GBR-029674,GEP-006600,GBR-029672,H_rb_unresolved_fade,fade,INVALIDATED,origin_invalidated,2
GBR-029675,GEP-006601,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029676,GEP-006601,GBR-029675,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029677,GEP-006602,GBR-029617,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-029678,GEP-006602,GBR-029617,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-029679,GEP-006602,GBR-029617,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-029680,GEP-006603,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029681,GEP-006603,GBR-029680,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029682,GEP-006604,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029683,GEP-006604,GBR-029682,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029684,GEP-006605,GBR-029664,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-029685,GEP-006605,GBR-029664,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-029686,GEP-006605,GBR-029664,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-029687,GEP-006606,,H_fvg_formation_close,continuation,EMITTED,fvg_formation,1
GBR-029688,GEP-006606,GBR-029687,H_fvg_next_bar,continuation,EMITTED,fvg_formation,1
GBR-029689,GEP-006606,GBR-029687,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-029690,GEP-006606,GBR-029687,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-029691,GEP-006606,GBR-029687,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-029692,GEP-006606,GBR-029687,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-029693,GEP-006606,GBR-029687,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-029694,GEP-006607,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029695,GEP-006607,GBR-029694,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029696,GEP-006608,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029697,GEP-006608,GBR-029696,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029698,GEP-006609,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029699,GEP-006609,GBR-029698,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029700,GEP-006610,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029701,GEP-006610,GBR-029700,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029702,GEP-006611,,H_rb_reaction_continuation,continuation,INVALIDATED,opposing_move,2
GBR-029703,GEP-006611,GBR-029702,H_rb_fvg_fill_continuation,continuation,INVALIDATED,opposing_move,2
GBR-029704,GEP-006611,GBR-029702,H_rb_unresolved_fade,fade,INVALIDATED,origin_invalidated,2
GBR-029705,GEP-006609,GBR-029698,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029706,GEP-006609,GBR-029698,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029707,GEP-006609,GBR-029698,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029708,GEP-006612,,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029709,GEP-006612,GBR-029708,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029710,GEP-006612,GBR-029708,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029711,GEP-006612,GBR-029708,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029712,GEP-006612,GBR-029708,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029713,GEP-006610,GBR-029700,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029714,GEP-006610,GBR-029700,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029715,GEP-006610,GBR-029700,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029716,GEP-006613,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029717,GEP-006613,GBR-029716,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029718,GEP-006614,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029719,GEP-006614,GBR-029718,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029720,GEP-006615,,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029721,GEP-006615,GBR-029720,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029722,GEP-006615,GBR-029720,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029723,GEP-006615,GBR-029720,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029724,GEP-006615,GBR-029720,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029725,GEP-006603,GBR-029680,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029726,GEP-006603,GBR-029680,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029727,GEP-006603,GBR-029680,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029728,GEP-006604,GBR-029682,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029729,GEP-006604,GBR-029682,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029730,GEP-006604,GBR-029682,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029731,GEP-006616,GBR-029687,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-029732,GEP-006616,GBR-029687,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-029733,GEP-006616,GBR-029687,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-029734,GEP-006617,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029735,GEP-006617,GBR-029734,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029736,GEP-006618,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029737,GEP-006618,GBR-029736,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029738,GEP-006619,,H_rb_reaction_continuation,continuation,INVALIDATED,opposing_move,2
GBR-029739,GEP-006619,GBR-029738,H_rb_fvg_fill_continuation,continuation,INVALIDATED,opposing_move,2
GBR-029740,GEP-006619,GBR-029738,H_rb_unresolved_fade,fade,INVALIDATED,origin_invalidated,2
GBR-029741,GEP-006620,,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029742,GEP-006620,GBR-029741,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029743,GEP-006620,GBR-029741,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029744,GEP-006620,GBR-029741,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029745,GEP-006620,GBR-029741,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029746,GEP-006621,,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029747,GEP-006621,GBR-029746,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029748,GEP-006621,GBR-029746,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029749,GEP-006621,GBR-029746,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029750,GEP-006621,GBR-029746,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029751,GEP-006622,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029752,GEP-006622,GBR-029751,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029753,GEP-006623,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029754,GEP-006623,GBR-029753,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029755,GEP-006624,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029756,GEP-006624,GBR-029755,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029757,GEP-006625,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029758,GEP-006625,GBR-029757,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029759,GEP-006626,,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
